id,label,filepath,label_name,oof_fold
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_111.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_111.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_112.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_112.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_113.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_113.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_114.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_114.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_115.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_115.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_116.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_116.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_117.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_117.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_118.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_118.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_12.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_12.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_120.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_120.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_122.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_122.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_123.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_123.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_124.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_124.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_126.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_126.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_127.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_127.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_128.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_128.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_13.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_13.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_132.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_132.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_133.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_133.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_134.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_134.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_135.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_135.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_136.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_136.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_137.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_137.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_138.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_138.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_139.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_139.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_14.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_14.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_140.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_140.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_141.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_141.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_142.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_142.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_143.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_143.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_144.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_144.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_146.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_146.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_147.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_147.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_148.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_148.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_149.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_149.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_151.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_151.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_152.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_152.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_153.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_153.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_154.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_154.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_155.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_155.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_156.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_156.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_157.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_157.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_159.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_159.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_16.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_16.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_160.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_160.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_161.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_161.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_163.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_163.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_164.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_164.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_165.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_165.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_166.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_166.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_167.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_167.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_168.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_168.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_169.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_169.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_170.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_170.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_171.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_171.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_172.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_172.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_173.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_173.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_174.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_174.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_175.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_175.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_176.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_176.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_177.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_177.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_178.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_178.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_180.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_180.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_182.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_182.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_183.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_183.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_184.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_184.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_185.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_185.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_186.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_186.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_187.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_187.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_188.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_188.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_189.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_189.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_19.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_19.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_190.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_190.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_191.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_191.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_192.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_192.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_193.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_193.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_194.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_194.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_195.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_195.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_196.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_196.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_198.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_198.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_199.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_199.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_2.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_2.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_20.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_20.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_200.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_200.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_202.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_202.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_203.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_203.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_204.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_204.jpg,Black_spiny_tailed_iguana,1
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_205.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_205.jpg,Black_spiny_tailed_iguana,2
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_206.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_206.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_207.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_207.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_209.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_209.jpg,Black_spiny_tailed_iguana,3
Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_210.jpg,0,/kaggle/input/competitions/lizard-prediction-thomas-more/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Black_spiny-tailed_iguana_210.jpg,Black_spiny_tailed_iguana,1
